# x_m, elev_m
6.348635558889722006e+02,2.757049964438062489e+03
6.352643535883970571e+02,2.757034769734686051e+03
6.356651512878219137e+02,2.757019484394884330e+03
6.360659489872467702e+02,2.757004199055083063e+03
6.364667466866716268e+02,2.756988913715281797e+03
6.368675443860964833e+02,2.756973628375480075e+03
6.372683420855213399e+02,2.756958343035678809e+03
6.376691397849461964e+02,2.756943057695877542e+03
6.380699374843710530e+02,2.756927772356075820e+03
6.384707351837959095e+02,2.756912487016274554e+03
6.388715328832207661e+02,2.756897201676472832e+03
6.392723305826456226e+02,2.756881916336671566e+03
6.396731282820704791e+02,2.756866630996870299e+03
6.400739259814953357e+02,2.756844064186692776e+03
6.404747236809201922e+02,2.756815918280834467e+03
6.408755213803450488e+02,2.756787772374975702e+03
6.412763190797699053e+02,2.756759626469117393e+03
6.416771167791947619e+02,2.756731480563259083e+03
6.420779144786196184e+02,2.756703334657400319e+03
6.424787121780444750e+02,2.756675188751542009e+03
6.428795098774693315e+02,2.756647042845683700e+03
6.432803075768941881e+02,2.756618896939824936e+03
6.436811052763190446e+02,2.756590751033966626e+03
6.440819029757439012e+02,2.756562605128107862e+03
6.444827006751687577e+02,2.756534459222249552e+03
6.448834983745936142e+02,2.756506019676307915e+03
6.452842960740184708e+02,2.756475631981618790e+03
6.456850937734433273e+02,2.756445244286929665e+03
6.460858914728681839e+02,2.756414856592240994e+03
6.464866891722930404e+02,2.756384468897551869e+03
6.468874868717178970e+02,2.756354081202862744e+03
6.472882845711427535e+02,2.756323693508173619e+03
6.476890822705676101e+02,2.756293305813484494e+03
6.480898799699924666e+02,2.756262918118795824e+03
6.484906776694173232e+02,2.756232530424106699e+03
6.488914753688421797e+02,2.756202142729417574e+03
6.492922730682670363e+02,2.756171755034728449e+03
6.496930707676918928e+02,2.756141367340039324e+03
6.500938684671167493e+02,2.756149698924625227e+03
6.504946661665416059e+02,2.756181170730395024e+03
6.508954638659664624e+02,2.756212642536164822e+03
6.512962615653913190e+02,2.756244114341934619e+03
6.516970592648161755e+02,2.756275586147704416e+03
6.520978569642410321e+02,2.756307057953474214e+03
6.524986546636658886e+02,2.756338529759243556e+03
6.528994523630907452e+02,2.756370001565013354e+03
6.533002500625156017e+02,2.756401473370783151e+03
6.537010477619404583e+02,2.756432945176552948e+03
6.541018454613653148e+02,2.756464416982322746e+03
6.545026431607901714e+02,2.756495888788092543e+03
6.549034408602150279e+02,2.756554087509627607e+03
6.553042385596398844e+02,2.756616302226389053e+03
6.557050362590647410e+02,2.756678516943150044e+03
6.561058339584895975e+02,2.756740731659911489e+03
6.565066316579144541e+02,2.756802946376672480e+03
6.569074293573393106e+02,2.756865161093433926e+03
6.573082270567641672e+02,2.756927375810195372e+03
6.577090247561890237e+02,2.756989590526956363e+03
6.581098224556138803e+02,2.757051805243717808e+03
6.585106201550387368e+02,2.757114019960479254e+03
6.589114178544635934e+02,2.757176234677240245e+03
6.593122155538884499e+02,2.757238449394001691e+03
6.597130132533133064e+02,2.757300664110763137e+03
6.601138109527381630e+02,2.757382599933750953e+03
6.605146086521630195e+02,2.757482131767042119e+03
6.609154063515878761e+02,2.757581663600333741e+03
6.613162040510127326e+02,2.757681195433625362e+03
6.617170017504375892e+02,2.757780727266916529e+03
6.621177994498624457e+02,2.757880259100208150e+03
6.625185971492873023e+02,2.757979790933499316e+03
6.629193948487121588e+02,2.758079322766790938e+03
6.633201925481370154e+02,2.758178854600082559e+03
6.637209902475618719e+02,2.758278386433373726e+03
6.641217879469867285e+02,2.758377918266665347e+03
6.645225856464115850e+02,2.758477450099956968e+03
6.649233833458364415e+02,2.758566583402815013e+03
6.653241810452612981e+02,2.758605169006815231e+03
6.657249787446861546e+02,2.758643754610815904e+03
6.661257764441110112e+02,2.758682340214816122e+03
6.665265741435358677e+02,2.758720925818816340e+03
6.669273718429607243e+02,2.758759511422817013e+03
6.673281695423855808e+02,2.758798097026817231e+03
6.677289672418104374e+02,2.758836682630817450e+03
6.681297649412352939e+02,2.758875268234818122e+03
6.685305626406601505e+02,2.758913853838818341e+03
6.689313603400850070e+02,2.758952439442818559e+03
6.693321580395098636e+02,2.758991025046819232e+03
6.697329557389347201e+02,2.759029610650819450e+03
6.701337534383595766e+02,2.759061520440203822e+03
6.705345511377844332e+02,2.759093362180431086e+03
6.709353488372092897e+02,2.759125203920658350e+03
6.713361465366341463e+02,2.759157045660885615e+03
6.717369442360590028e+02,2.759188887401112879e+03
6.721377419354838594e+02,2.759220729141340144e+03
6.725385396349087159e+02,2.759252570881567408e+03
6.729393373343335725e+02,2.759284412621794672e+03
6.733401350337584290e+02,2.759316254362021937e+03
6.737409327331832856e+02,2.759348096102249201e+03
6.741417304326081421e+02,2.759379937842476465e+03
6.745425281320329987e+02,2.759411779582703730e+03
6.749433258314578552e+02,2.759451291241197850e+03
6.753441235308827117e+02,2.759493472095188281e+03
6.757449212303075683e+02,2.759535652949178711e+03
6.761457189297324248e+02,2.759577833803168687e+03
6.765465166291572814e+02,2.759620014657159118e+03
6.769473143285821379e+02,2.759662195511149548e+03
6.773481120280069945e+02,2.759704376365139524e+03
6.777489097274318510e+02,2.759746557219129954e+03
6.781497074268567076e+02,2.759788738073120385e+03
6.785505051262815641e+02,2.759830918927110361e+03
6.789513028257064207e+02,2.759873099781100791e+03
6.793521005251312772e+02,2.759915280635091221e+03
6.797528982245561338e+02,2.759955783579798663e+03
6.801536959239809903e+02,2.759988478975095859e+03
6.805544936234058468e+02,2.760021174370393055e+03
6.809552913228307034e+02,2.760053869765690251e+03
6.813560890222555599e+02,2.760086565160987902e+03
6.817568867216804165e+02,2.760119260556285099e+03
6.821576844211052730e+02,2.760151955951582295e+03
6.825584821205301296e+02,2.760184651346879491e+03
6.829592798199549861e+02,2.760217346742177142e+03
6.833600775193798427e+02,2.760250042137474338e+03
6.837608752188046992e+02,2.760282737532771534e+03
6.841616729182295558e+02,2.760315432928068731e+03
6.845624706176544123e+02,2.760348128323366382e+03
6.849632683170792689e+02,2.760375574638016133e+03
6.853640660165041254e+02,2.760400028432977706e+03
6.857648637159289819e+02,2.760424482227939734e+03
6.861656614153538385e+02,2.760448936022901307e+03
6.865664591147786950e+02,2.760473389817863335e+03
6.869672568142035516e+02,2.760497843612824909e+03
6.873680545136284081e+02,2.760522297407786937e+03
6.877688522130532647e+02,2.760546751202748965e+03
6.881696499124781212e+02,2.760571204997710538e+03
6.885704476119029778e+02,2.760595658792672566e+03
6.889712453113278343e+02,2.760620112587634139e+03
6.893720430107526909e+02,2.760644566382596167e+03
6.897728407101775474e+02,2.760679406298471804e+03
6.901736384096024040e+02,2.760732016975007355e+03
6.905744361090272605e+02,2.760784627651542905e+03
6.909752338084521170e+02,2.760837238328078456e+03
6.913760315078769736e+02,2.760889849004614007e+03
6.917768292073018301e+02,2.760942459681149558e+03
6.921776269067266867e+02,2.760995070357685108e+03
6.925784246061515432e+02,2.761047681034220204e+03
6.929792223055763998e+02,2.761100291710755755e+03
6.933800200050012563e+02,2.761152902387291306e+03
6.937808177044261129e+02,2.761205513063826857e+03
6.941816154038509694e+02,2.761258123740362407e+03
6.945824131032758260e+02,2.761310734416897958e+03
6.949832108027006825e+02,2.761363203909371350e+03
6.953840085021255391e+02,2.761415643221896516e+03
6.957848062015503956e+02,2.761468082534422138e+03
6.961856039009752521e+02,2.761520521846947304e+03
6.965864016004001087e+02,2.761572961159472470e+03
6.969871992998249652e+02,2.761625400471998091e+03
6.973879969992498218e+02,2.761677839784523258e+03
6.977887946986746783e+02,2.761730279097048879e+03
6.981895923980995349e+02,2.761782718409574045e+03
6.985903900975243914e+02,2.761835157722099666e+03
6.989911877969492480e+02,2.761887597034624832e+03
6.993919854963741045e+02,2.761940036347149999e+03
6.997927831957989611e+02,2.761984884719604452e+03
7.001935808952238176e+02,2.762019613153583578e+03
7.005943785946486742e+02,2.762054341587562703e+03
7.009951762940735307e+02,2.762089070021542284e+03
7.013959739934983872e+02,2.762123798455521410e+03
7.017967716929232438e+02,2.762158526889500990e+03
7.021975693923481003e+02,2.762193255323480116e+03
7.025983670917729569e+02,2.762227983757459697e+03
7.029991647911978134e+02,2.762262712191438823e+03
7.033999624906226700e+02,2.762297440625417948e+03
7.038007601900475265e+02,2.762332169059397529e+03
7.042015578894723831e+02,2.762366897493376655e+03
7.046023555888972396e+02,2.762401625927356235e+03
7.050031532883220962e+02,2.762429009580519960e+03
7.054039509877469527e+02,2.762454059436734042e+03
7.058047486871718093e+02,2.762479109292948124e+03
7.062055463865966658e+02,2.762504159149162206e+03
7.066063440860215223e+02,2.762529209005376288e+03
7.070071417854463789e+02,2.762554258861590370e+03
7.074079394848712354e+02,2.762579308717804452e+03
7.078087371842960920e+02,2.762604358574018534e+03
7.082095348837209485e+02,2.762629408430232161e+03
7.086103325831458051e+02,2.762654458286446243e+03
7.090111302825706616e+02,2.762679508142660325e+03
7.094119279819955182e+02,2.762704557998874407e+03
7.098127256814203747e+02,2.762720623760118997e+03
7.102135233808452313e+02,2.762722250044150314e+03
7.106143210802700878e+02,2.762723876328181177e+03
7.110151187796949444e+02,2.762725502612212040e+03
7.114159164791198009e+02,2.762727128896242903e+03
7.118167141785446574e+02,2.762728755180273765e+03
7.122175118779695140e+02,2.762730381464304628e+03
7.126183095773943705e+02,2.762732007748335946e+03
7.130191072768192271e+02,2.762733634032366808e+03
7.134199049762440836e+02,2.762735260316397671e+03
7.138207026756689402e+02,2.762736886600428534e+03
7.142215003750937967e+02,2.762738512884459396e+03
7.146222980745186533e+02,2.762744649195788043e+03
7.150230957739435098e+02,2.762798978396547682e+03
7.154238934733683664e+02,2.762853307597306866e+03
7.158246911727932229e+02,2.762907636798066051e+03
7.162254888722180795e+02,2.762961965998825235e+03
7.166262865716429360e+02,2.763016295199584420e+03
7.170270842710677925e+02,2.763070624400344059e+03
7.174278819704926491e+02,2.763124953601103243e+03
7.178286796699175056e+02,2.763179282801862428e+03
7.182294773693423622e+02,2.763233612002621612e+03
7.186302750687672187e+02,2.763287941203380797e+03
7.190310727681920753e+02,2.763342270404140436e+03
7.194318704676169318e+02,2.763396599604899620e+03
7.198326681670417884e+02,2.763450928805658805e+03
7.202334658664666449e+02,2.763505258006417989e+03
7.206342635658915015e+02,2.763559587207177628e+03
7.210350612653163580e+02,2.763613916407936813e+03
7.214358589647412145e+02,2.763668245608695997e+03
7.218366566641660711e+02,2.763722574809455182e+03
7.222374543635909276e+02,2.763776904010214366e+03
7.226382520630157842e+02,2.763831233210974005e+03
7.230390497624406407e+02,2.763885562411733190e+03
7.234398474618654973e+02,2.763939891612492374e+03
7.238406451612903538e+02,2.763994220813251559e+03
7.242414428607152104e+02,2.764048550014010743e+03
7.246422405601400669e+02,2.764103750540342389e+03
7.250430382595649235e+02,2.764174521175908922e+03
7.254438359589897800e+02,2.764245291811475454e+03
7.258446336584146366e+02,2.764316062447041986e+03
7.262454313578394931e+02,2.764386833082608518e+03
7.266462290572643496e+02,2.764457603718175051e+03
7.270470267566892062e+02,2.764528374353741583e+03
7.274478244561140627e+02,2.764599144989308115e+03
7.278486221555389193e+02,2.764669915624874193e+03
7.282494198549637758e+02,2.764740686260440725e+03
7.286502175543886324e+02,2.764811456896007257e+03
7.290510152538134889e+02,2.764882227531573790e+03
7.294518129532383455e+02,2.764952998167140322e+03
7.298526106526632020e+02,2.765032030766312346e+03
7.302534083520880586e+02,2.765127401059783097e+03
7.306542060515129151e+02,2.765222771353253847e+03
7.310550037509377717e+02,2.765318141646724598e+03
7.314558014503626282e+02,2.765413511940194894e+03
7.318565991497874847e+02,2.765508882233665645e+03
7.322573968492123413e+02,2.765604252527136396e+03
7.326581945486371978e+02,2.765699622820607146e+03
7.330589922480620544e+02,2.765794993114077897e+03
7.334597899474869109e+02,2.765890363407548648e+03
7.338605876469117675e+02,2.765985733701019399e+03
7.342613853463366240e+02,2.766081103994490149e+03
7.346621830457614806e+02,2.766176474287960900e+03
7.350629807451863371e+02,2.766287173093804086e+03
7.354637784446111937e+02,2.766398460327617613e+03
7.358645761440360502e+02,2.766509747561430686e+03
7.362653738434609068e+02,2.766621034795244213e+03
7.366661715428857633e+02,2.766732322029057741e+03
7.370669692423106198e+02,2.766843609262870814e+03
7.374677669417354764e+02,2.766954896496684341e+03
7.378685646411603329e+02,2.767066183730497869e+03
7.382693623405851895e+02,2.767177470964310942e+03
7.386701600400100460e+02,2.767288758198124469e+03
7.390709577394349026e+02,2.767400045431937542e+03
7.394717554388597591e+02,2.767511332665751070e+03
7.398725531382846157e+02,2.767622388308754580e+03
7.402733508377094722e+02,2.767733363594710681e+03
7.406741485371343288e+02,2.767844338880667237e+03
7.410749462365591853e+02,2.767955314166623339e+03
7.414757439359840419e+02,2.768066289452579895e+03
7.418765416354088984e+02,2.768177264738535996e+03
7.422773393348337549e+02,2.768288240024492552e+03
7.426781370342586115e+02,2.768399215310448653e+03
7.430789347336834680e+02,2.768510190596405209e+03
7.434797324331083246e+02,2.768621165882361311e+03
7.438805301325331811e+02,2.768732141168317867e+03
7.442813278319580377e+02,2.768843116454273968e+03
7.446821255313828942e+02,2.768947649748309232e+03
7.450829232308077508e+02,2.769037655089910004e+03
7.454837209302326073e+02,2.769127660431511231e+03
7.458845186296574639e+02,2.769217665773112003e+03
7.462853163290823204e+02,2.769307671114712775e+03
7.466861140285071770e+02,2.769397676456314002e+03
7.470869117279320335e+02,2.769487681797914775e+03
7.474877094273568900e+02,2.769577687139516001e+03
7.478885071267817466e+02,2.769667692481116774e+03
7.482893048262066031e+02,2.769757697822718001e+03
7.486901025256314597e+02,2.769847703164318773e+03
7.490909002250563162e+02,2.769937708505920000e+03
7.494916979244811728e+02,2.770027713847520772e+03
7.498924956239060293e+02,2.770115537904154735e+03
7.502932933233308859e+02,2.770201429024575646e+03
7.506940910227557424e+02,2.770287320144996102e+03
7.510948887221805990e+02,2.770373211265417012e+03
7.514956864216054555e+02,2.770459102385837923e+03
7.518964841210303121e+02,2.770544993506258379e+03
7.522972818204551686e+02,2.770630884626679290e+03
7.526980795198799115e+02,2.770716775747099746e+03
7.530988772193047680e+02,2.770802666867520657e+03
7.534996749187296246e+02,2.770888557987941567e+03
7.539004726181544811e+02,2.770974449108362023e+03
7.543012703175793376e+02,2.771060340228782934e+03
7.547020680170041942e+02,2.771152685320390901e+03
7.551028657164290507e+02,2.771253876418003983e+03
7.555036634158539073e+02,2.771355067515616611e+03
7.559044611152787638e+02,2.771456258613229693e+03
7.563052588147036204e+02,2.771557449710842320e+03
7.567060565141284769e+02,2.771658640808454948e+03
7.571068542135533335e+02,2.771759831906068030e+03
7.575076519129781900e+02,2.771861023003680657e+03
7.579084496124030466e+02,2.771962214101293739e+03
7.583092473118279031e+02,2.772063405198906366e+03
7.587100450112527597e+02,2.772164596296518994e+03
7.591108427106776162e+02,2.772265787394132076e+03
7.595116404101024727e+02,2.772367250488032823e+03
7.599124381095273293e+02,2.772472385647473402e+03
7.603132358089521858e+02,2.772577520806913981e+03
7.607140335083770424e+02,2.772682655966354559e+03
7.611148312078018989e+02,2.772787791125795138e+03
7.615156289072267555e+02,2.772892926285235717e+03
7.619164266066516120e+02,2.772998061444676296e+03
